Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,Applicant Age,userId,loanId,count,LoanIdFormat
933474.0,5344940.0,0062x00000DtlB7AAJ,0012800001SDU2aAAH,42.0,40.0,Travel Expenses,8.0,2050.0,15.429,Fortnightly,Loan Paid,47.0,6141,7713,3.0,1
900875.0,4989631.0,0062x00000DXgexAAD,0010K00001mfv0DQAQ,45.0,40.0,Vehicle Expenses,7.0,1200.0,13.429,Fortnightly,Loan Paid,53.0,2255,3189,3.0,1
893051.0,4912372.0,0062x00000DWNJcAAP,0012800001SDU1MAAX,43.0,40.0,Furniture or Appliances,5.0,1600.0,10.0,Fortnightly,Loan Paid,51.0,8015,9182,3.0,1
917544.0,5155521.0,0062x00000DrGx9AAF,0012800001SDULMAA5,43.0,39.0,Medical Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,31.0,7331,3440,3.0,1
908960.0,5069349.0,0062x00000DZ3mhAAD,0010K00001exDWJQA2,42.0,39.0,Living Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,51.0,446,3151,3.0,1
890319.0,4885729.0,0062x00000DJM9aAAH,0012800001IzG9WAAV,41.0,39.0,Home Maintenance & Repairs,10.0,2050.0,18.714,Fortnightly,Loan Paid,56.0,5218,1195,3.0,1
5166358.0,5698456.0,0062x00000E5zrGAAR,0010K000023zuGeQAI,40.0,38.0,Medical Expenses,10.0,2050.0,19.857,Fortnightly,Loan Paid,38.0,8121,862,3.0,1
916157.0,5142455.0,0062x00000Dr2XtAAJ,0012800001SDU3aAAH,42.0,38.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,51.0,7801,2939,3.0,1
884050.0,4833402.0,0062x00000DIQWOAA5,0010K00001us6epQAA,42.0,38.0,Home Maintenance & Repairs,8.0,2050.0,15.857,Fortnightly,Loan Paid,44.0,8903,8058,3.0,1
873140.0,4742089.0,0062x00000DGmZlAAL,0012800001IzG4DAAV,40.0,38.0,Home Maintenance & Repairs,7.0,1200.0,14.0,Fortnightly,Loan Paid,66.0,5692,6354,3.0,1
859923.0,4642287.0,0062x00000DAihRAAT,0012800001SDTBIAA5,44.0,38.0,Child Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,33.0,4528,5308,3.0,1
993437.0,5909325.0,0062x00000ECwWOAA1,0012800001FzWTjAAN,42.0,37.0,Living Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,33.0,6417,230,3.0,1
933954.0,5352465.0,0062x00000DtqwkAAB,0012800001SDU5EAAX,41.0,37.0,Travel Expenses,10.0,2050.0,19.571,Fortnightly,Loan Paid,60.0,4663,8778,3.0,1
5160765.0,5152779.0,0062x00000DrDPOAA3,0010K000023zuGeQAI,40.0,37.0,Home Maintenance & Repairs,7.0,1500.0,13.857,Fortnightly,Loan Paid,38.0,8121,5916,3.0,1
902526.0,5007385.0,0062x00000DY0XDAA1,0012800001SDUCEAA5,40.0,37.0,Vehicle Expenses,3.0,1900.0,6.0,Fortnightly,Loan Paid,33.0,463,9576,3.0,1
873372.0,4745002.0,0062x00000DGpHcAAL,0012800001SDU3aAAH,42.0,37.0,Life Event Expenses,7.0,1300.0,13.857,Fortnightly,Loan Paid,51.0,7801,2559,3.0,1
5166264.0,5677105.0,0062x00000E5jyIAAR,0010K000023NWslQAG,39.0,36.0,Furniture or Appliances,8.0,2050.0,16.0,Fortnightly,Loan Paid,47.0,52,1471,3.0,1
923243.0,5210895.0,0062x00000DryX1AAJ,0010K00001sDNHOQA4,38.0,36.0,Life Event Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,38.0,3978,6282,3.0,1
918205.0,5161774.0,0062x00000DrMvPAAV,0012800001SDTzAAAX,38.0,36.0,Travel Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,56.0,2672,3452,3.0,1
916916.0,5149463.0,0062x00000DrASbAAN,0010K00001iSWa0QAG,38.0,36.0,Travel Expenses,8.0,2100.0,16.0,Fortnightly,Loan Paid,51.0,235,9458,3.0,1
911439.0,5095223.0,0062x00000DZUQ8AAP,0012800001SDUHkAAP,38.0,36.0,Veterinary Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,37.0,6728,1018,3.0,1
907436.0,5055573.0,0062x00000DYqHbAAL,0012800001FzWTjAAN,42.0,36.0,Living Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,33.0,6417,11019,3.0,1
897976.0,4961748.0,0062x00000DXEMQAA5,0010K00001g8QO0QAM,39.0,36.0,Vehicle Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,33.0,5808,1112,3.0,1
5155057.0,4820252.0,0062x00000DIAZcAAP,0012x000002bt3bAAA,38.0,36.0,Furniture or Appliances,10.0,2050.0,19.857,Fortnightly,Loan Paid,41.0,980,4677,3.0,1
854162.0,4601012.0,0062x00000D9pw9AAB,0012800001SDTzAAAX,38.0,35.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,56.0,2672,11444,3.0,1
1004366.0,6130784.0,0062x00000EMmtxAAD,0010K00001eHeiyQAC,36.0,35.0,Life Event Expenses,8.0,2050.0,15.429,Fortnightly,Loan Paid,30.0,352,5457,3.0,1
5166037.0,5626813.0,0062x00000E58b1AAB,0010K000027yifnQAA,39.0,35.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,60.0,562,4000,3.0,1
5162803.0,5310612.0,0062x00000DtNjlAAF,0010K000023NWslQAG,39.0,35.0,Furniture or Appliances,3.0,2000.0,4.857,Fortnightly,Loan Paid,47.0,52,9508,3.0,1
911445.0,5095217.0,0062x00000DZUPjAAP,0010K00001cQNfLQAW,36.0,35.0,Living Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,32.0,5200,7282,3.0,1
892665.0,4907460.0,0062x00000DWHo7AAH,0012800001SDUFyAAP,38.0,35.0,Travel Expenses,10.0,2050.0,21.857,Fortnightly,Loan Paid,49.0,7912,9781,3.0,1
887880.0,4867560.0,0062x00000DJ1zlAAD,0012800001YInZqAAL,39.0,35.0,Home Maintenance & Repairs,8.0,2050.0,15.143,Fortnightly,Loan Paid,52.0,5900,6625,3.0,1
5170020.0,6295967.0,0062x00000EbXJuAAN,0010K000021EWPRQA4,37.0,34.0,Furniture or Appliances,8.0,2050.0,16.0,Fortnightly,Loan Paid,52.0,534,6774,3.0,1
5169041.0,6125132.0,0062x00000EMiO8AAL,0010K000021FJ4aQAG,36.0,34.0,Home Maintenance & Repairs,8.0,2050.0,15.571,Fortnightly,Loan Paid,50.0,311,10159,3.0,1
5166248.0,5674432.0,0062x00000E5go2AAB,0010K00002BRCZNQA5,36.0,34.0,Child Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,45.0,1922,11301,3.0,1
982796.0,5664192.0,0062x00000E5ZtqAAF,0010K00001g9eOJQAY,36.0,34.0,Living Expenses,8.0,2050.0,16.286,Fortnightly,Loan Paid,44.0,8219,7723,3.0,1
926693.0,5251753.0,0062x00000Dsbj7AAB,0010K00001eI5SvQAK,37.0,34.0,Travel Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,30.0,5540,11274,3.0,1
921802.0,5195361.0,0062x00000Dron7AAB,0010K00001bYTRxQAO,36.0,34.0,Veterinary Expenses,10.0,2050.0,22.0,Fortnightly,Loan Paid,32.0,8953,4082,3.0,1
910380.0,5085855.0,0062x00000DZIucAAH,0012800001Z3vFDAAZ,40.0,34.0,Furniture or Appliances,8.0,2050.0,16.429,Fortnightly,Loan Paid,31.0,6139,398,2.0,1
5158506.0,5010123.0,0062x00000DY3FDAA1,0010K000023NWslQAG,39.0,34.0,Furniture or Appliances,3.0,2000.0,4.857,Fortnightly,Loan Paid,47.0,52,4936,2.0,1
898330.0,4963934.0,0062x00000DXHNBAA5,0012800001SDUJrAAP,37.0,34.0,Furniture or Appliances,8.0,2050.0,15.857,Fortnightly,Loan Paid,56.0,5479,7406,3.0,1
5156932.0,4919519.0,0062x00000DWVD2AAP,0010K000023QY4PQAW,38.0,34.0,Living Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,47.0,2393,7423,3.0,1
5156918.0,4918658.0,0062x00000DWTkxAAH,0010K000027yifnQAA,39.0,34.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,60.0,562,7303,2.0,1
891043.0,4892966.0,0062x00000DW2ahAAD,0012800001WagsMAAR,41.0,34.0,Furniture or Appliances,5.0,2000.0,9.571,Fortnightly,Loan Paid,41.0,3138,9006,2.0,1
876342.0,4767827.0,0062x00000DHDhjAAH,0012800001SDUCjAAP,38.0,34.0,Home Maintenance & Repairs,6.0,1700.0,11.429,Fortnightly,Loan Paid,52.0,501,3686,3.0,1
869754.0,4714851.0,0062x00000DGI4BAAX,0012800001WagsMAAR,41.0,34.0,Travel Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,41.0,3138,3262,2.0,1
1003008.0,6097594.0,0062x00000EMMjIAAX,0012800001SDUJhAAP,35.0,33.0,Vehicle Expenses,10.0,2050.0,18.857,Fortnightly,Loan Paid,63.0,5548,6764,3.0,1
993877.0,5913328.0,0062x00000ED1c7AAD,0012800001SDU2YAAX,35.0,33.0,Life Event Expenses,8.0,2100.0,15.857,Fortnightly,Loan Paid,33.0,8186,1199,3.0,1
5166481.0,5721328.0,0062x00000E6EGRAA3,0010K000021FJ4aQAG,36.0,33.0,Furniture or Appliances,7.0,2050.0,13.571,Fortnightly,Loan Paid,50.0,311,2021,3.0,1
979027.0,5579713.0,0062x00000E4W9VAAV,0010K00001iKMxNQAW,35.0,33.0,Travel Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,34.0,6801,5872,3.0,1
946215.0,5527378.0,0062x00000E3v5vAAB,0012800001SDUHWAA5,35.0,33.0,Medical Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,62.0,2745,7005,3.0,1
937060.0,5399607.0,0062x00000DUtQGAA1,0010K00001cODKAQA4,35.0,33.0,Home Maintenance & Repairs,8.0,2050.0,14.857,Fortnightly,Loan Paid,50.0,5809,199,3.0,1
930177.0,5296973.0,0062x00000DtDCTAA3,0012800001IYgiYAAT,36.0,33.0,Travel Expenses,8.0,2100.0,16.0,Fortnightly,Loan Paid,44.0,1988,882,3.0,1
929663.0,5285550.0,0062x00000Dt55lAAB,0010K00001fdS9HQAU,35.0,33.0,Home Maintenance & Repairs,8.0,2050.0,16.143,Fortnightly,Loan Paid,50.0,2832,10122,3.0,1
926123.0,5245041.0,0062x00000DsVm4AAF,0012800001SDTyxAAH,35.0,33.0,Home Maintenance & Repairs,8.0,2050.0,16.143,Fortnightly,Loan Paid,45.0,6704,7013,3.0,1
917725.0,5156255.0,0062x00000DrIIrAAN,0010K00001g9eOJQAY,36.0,33.0,Travel Expenses,8.0,2000.0,15.857,Fortnightly,Loan Paid,44.0,8219,5007,3.0,1
5158939.0,5044622.0,0062x00000DYdSwAAL,0010K00002BSw1KQAT,34.0,33.0,Medical Expenses,4.0,1200.0,11.286,Fortnightly,Loan Paid,55.0,2103,4861,3.0,1
5156400.0,4892448.0,0062x00000DW29MAAT,0010K000023NWslQAG,39.0,33.0,Furniture or Appliances,3.0,1400.0,5.429,Fortnightly,Loan Paid,47.0,52,1893,2.0,1
5153800.0,4761314.0,0062x00000DH5X4AAL,0010K000028fTAZQA2,34.0,33.0,Medical Expenses,7.0,1150.0,13.286,Fortnightly,Loan Paid,32.0,150,7117,3.0,1
873751.0,4746419.0,0062x00000DGqwHAAT,0010K00001eHeiyQAC,36.0,33.0,Travel Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,30.0,352,5085,3.0,1
5166800.0,5823757.0,0062x00000E7TCBAA3,0012x000002aiNRAAY,34.0,32.0,Vehicle Expenses,8.0,2050.0,15.429,Fortnightly,Loan Paid,49.0,7319,5746,3.0,1
981150.0,5627432.0,0062x00000E59LsAAJ,0012800001SDTvIAAX,34.0,32.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,52.0,1158,653,3.0,1
5164075.0,5410634.0,0062x00000DV1xIAAT,0012x000005S4JMAA0,38.0,32.0,Vehicle Expenses,10.0,2050.0,19.714,Fortnightly,Loan Paid,37.0,19,414,2.0,1
915509.0,5130926.0,0062x00000Da2IzAAJ,0012800001IzG3tAAF,34.0,32.0,Furniture or Appliances,10.0,2050.0,19.143,Fortnightly,Loan Paid,43.0,4726,2239,3.0,1
911419.0,5095128.0,0062x00000DZUHgAAP,0010K00001cQzYyQAK,35.0,32.0,Vehicle Expenses,3.0,2000.0,6.0,Fortnightly,Loan Paid,51.0,4913,2780,2.0,1
904114.0,5022767.0,0062x00000DYGcnAAH,0010K00001igdWwQAI,37.0,32.0,Travel Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,43.0,422,11468,2.0,1
891408.0,4896678.0,0062x00000DW6U3AAL,0012800001LfLRRAA3,35.0,32.0,Living Expenses,8.0,2100.0,15.714,Fortnightly,Loan Paid,46.0,8480,4865,2.0,1
889794.0,4881298.0,0062x00000DJIB9AAP,0010K00001doTFnQAM,36.0,32.0,Furniture or Appliances,10.0,2050.0,20.0,Fortnightly,Loan Paid,56.0,3378,934,2.0,1
5155159.0,4826920.0,0062x00000DIJXQAA5,0010K00002BSw1KQAT,34.0,32.0,Living Expenses,10.0,2100.0,19.857,Fortnightly,Loan Paid,55.0,2103,11114,3.0,1
876212.0,4767015.0,0062x00000DHCvVAAX,0010K00001iKMxNQAW,35.0,32.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,34.0,6801,11353,2.0,1
871346.0,4728455.0,0062x00000DGZ75AAH,0010K00001g9eOJQAY,36.0,32.0,Life Event Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,44.0,8219,4193,2.0,1
865196.0,4679781.0,0062x00000DFebDAAT,0010K00001bYTRxQAO,36.0,32.0,Life Event Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,32.0,8953,5001,2.0,1
857152.0,4625206.0,0062x00000DAKj9AAH,0012800001SDTyxAAH,35.0,32.0,Home Maintenance & Repairs,7.0,1650.0,13.571,Fortnightly,Loan Paid,45.0,6704,2749,2.0,1
853677.0,4599842.0,0062x00000D9oSNAAZ,0010K00001doTFnQAM,36.0,31.0,Furniture or Appliances,8.0,1400.0,16.143,Fortnightly,Loan Paid,56.0,3378,10878,2.0,1
996162.0,5952355.0,0062x00000EDaB3AAL,0012800001EiVpWAAV,33.0,31.0,Vehicle Expenses,8.0,1500.0,16.0,Fortnightly,Loan Paid,51.0,4817,9165,2.0,1
989043.0,5833490.0,0062x00000E7bPrAAJ,0012800001SDU99AAH,33.0,31.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,29.0,3359,9904,2.0,1
983129.0,5675716.0,0062x00000E5h0yAAB,0010K00001oAWG5QAO,32.0,31.0,Travel Expenses,8.0,2050.0,16.286,Fortnightly,Loan Paid,49.0,2911,6684,3.0,1
982042.0,5647294.0,0062x00000E5MEgAAN,0010K00001hCaqzQAC,34.0,31.0,Vehicle Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,66.0,424,2023,2.0,1
946511.0,5533025.0,0062x00000E41OHAAZ,0012800001ZsI6XAAV,34.0,31.0,Living Expenses,10.0,2100.0,20.143,Fortnightly,Loan Paid,52.0,8982,4093,2.0,1
942523.0,5476105.0,0062x00000DVmuRAAT,0010K00001mgB8mQAE,33.0,31.0,Home Maintenance & Repairs,7.0,2000.0,13.857,Fortnightly,Loan Paid,32.0,7578,9222,2.0,1
5162470.0,5267523.0,0062x00000Dsoh7AAB,0010K000022MekGQAS,34.0,31.0,Life Event Expenses,7.0,2000.0,13.714,Fortnightly,Loan Paid,34.0,556,6025,2.0,1
5162358.0,5256230.0,0062x00000DshcBAAR,0012x000005S4JMAA0,38.0,31.0,Vehicle Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,37.0,19,7093,2.0,1
911463.0,5095553.0,0062x00000DZUr4AAH,0012800001SDTrGAAX,35.0,31.0,Life Event Expenses,7.0,1800.0,14.0,Fortnightly,Loan Paid,41.0,3894,3548,2.0,1
5156935.0,4919501.0,0062x00000DWVBkAAP,0012x000003CfGZAA0,35.0,31.0,Medical Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,32.0,4057,5785,2.0,1
888422.0,4872137.0,0062x00000DJ6rPAAT,0010K00001cx4ntQAA,33.0,31.0,Home Maintenance & Repairs,8.0,2050.0,15.0,Fortnightly,Loan Paid,41.0,687,6574,2.0,1
5154092.0,4773983.0,0062x00000DHLNGAA5,0012x000003E226AAC,36.0,31.0,Medical Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,51.0,3057,9832,2.0,1
871330.0,4728340.0,0062x00000DGZ0TAAX,0012800001IYgiYAAT,36.0,31.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,44.0,1988,8854,2.0,1
1001236.0,6061033.0,0062x00000ELn0HAAT,0012800001NDgzdAAD,31.0,30.0,Vehicle Expenses,8.0,2050.0,16.571,Fortnightly,Loan Paid,37.0,5092,2111,2.0,1
997288.0,5968808.0,0062x00000EDrMxAAL,0010K00001hDTUkQAO,32.0,30.0,Medical Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,50.0,8383,6260,2.0,1
5167542.0,5918576.0,0062x00000ED5GeAAL,0010K000022k7mmQAA,32.0,30.0,Travel Expenses,8.0,2050.0,14.714,Fortnightly,Loan Paid,47.0,825,7553,2.0,1
5165940.0,5607371.0,0062x00000E4uzlAAB,0012x000003CefdAAC,32.0,30.0,Life Event Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,43.0,1239,7563,2.0,1
5165939.0,5607892.0,0062x00000E4vS8AAJ,0012x000005SQ99AAG,33.0,30.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,51.0,8659,6457,2.0,1
5165844.0,5580545.0,0062x00000E4X1XAAV,0010K00002BRrRJQA1,32.0,30.0,Furniture or Appliances,8.0,2050.0,15.571,Fortnightly,Loan Paid,48.0,7986,11045,2.0,1
5162290.0,5253511.0,0062x00000DsdtDAAR,0010K00002438TEQAY,33.0,30.0,Life Event Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,50.0,647,1940,2.0,1
907890.0,5060704.0,0062x00000DYvErAAL,0012800001SDTrHAAX,33.0,30.0,Living Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,37.0,6210,10756,2.0,1
902867.0,5009605.0,0062x00000DY36jAAD,0010K00001mgB8mQAE,33.0,30.0,Relocation Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,32.0,7578,8352,2.0,1
902376.0,5004339.0,0062x00000DXyFvAAL,0010K00001eYZemQAG,34.0,30.0,Living Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,42.0,8401,8105,2.0,1
5156146.0,4881304.0,0062x00000DJIBdAAP,0012x000005S4JMAA0,38.0,30.0,Vehicle Expenses,5.0,1500.0,9.857,Fortnightly,Loan Paid,37.0,19,5236,2.0,1
5156199.0,4882720.0,0062x00000DJKHTAA5,0010K000022MekGQAS,34.0,30.0,Life Event Expenses,5.0,2000.0,10.0,Fortnightly,Loan Paid,34.0,556,2334,2.0,1
889365.0,4879481.0,0062x00000DJFohAAH,0012800001VpJeZAAV,33.0,30.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,39.0,2225,994,2.0,1
883365.0,4828546.0,0062x00000DILX8AAP,0012800001ZsI6XAAV,34.0,30.0,Living Expenses,10.0,2100.0,19.0,Fortnightly,Loan Paid,52.0,8982,11466,2.0,1
860893.0,4648869.0,0062x00000DArcAAAT,0012800001EiVpWAAV,33.0,30.0,Vehicle Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,51.0,4817,1825,2.0,1
5151000.0,4636172.0,0062x00000DAaInAAL,0012x000003CfGZAA0,35.0,30.0,Home Maintenance & Repairs,7.0,2000.0,13.143,Fortnightly,Loan Paid,32.0,4057,10820,2.0,1
5150190.0,4602604.0,0062x00000D9sFXAAZ,0012x000005S4JMAA0,38.0,29.0,Furniture or Appliances,7.0,1500.0,14.0,Fortnightly,Loan Paid,37.0,19,8671,2.0,1
1002725.0,6095193.0,0062x00000EMJPeAAP,0010K00001eJlS0QAK,32.0,29.0,Life Event Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,59.0,7198,8401,2.0,1
1001992.0,6082571.0,0062x00000EM7dHAAT,0012800001SDUJkAAP,31.0,29.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,8298,2338,2.0,1
5167323.0,5900375.0,0062x00000ECnWZAA1,0010K000021XJduQAG,32.0,29.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,6148,7083,2.0,1
988904.0,5826224.0,0062x00000E7WX6AAN,0012800001SDTzuAAH,31.0,29.0,Travel Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,59.0,7537,4182,2.0,1
986584.0,5767921.0,0062x00000E6koRAAR,0012800001NDgzdAAD,31.0,29.0,Vehicle Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,37.0,5092,615,2.0,1
986565.0,5767218.0,0062x00000E6ko4AAB,0010K00001jOB6cQAG,32.0,29.0,Travel Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,57.0,1875,2562,2.0,1
5165927.0,5605834.0,0062x00000E4tRlAAJ,0012x000003CbUuAAK,31.0,29.0,Other Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,57.0,7249,8747,2.0,1
935812.0,5380382.0,0062x00000DUgM6AAL,0012800001WDcVMAA1,30.0,29.0,Furniture or Appliances,8.0,2050.0,16.143,Fortnightly,Loan Paid,55.0,8405,9152,2.0,1
936714.0,5391202.0,0062x00000DUowRAAT,0010K00001hDTStQAO,32.0,29.0,Vehicle Expenses,9.0,2050.0,18.143,Fortnightly,Loan Paid,50.0,1409,9014,2.0,1
925023.0,5231082.0,0062x00000DsIfPAAV,0012800001WbzA6AAJ,31.0,29.0,Medical Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,36.0,75,8463,2.0,1
5161255.0,5177363.0,0062x00000DrZrZAAV,0012x000003CLCdAAO,31.0,29.0,Vehicle Expenses,7.0,2000.0,13.429,Fortnightly,Loan Paid,39.0,5234,274,2.0,1
918952.0,5167925.0,0062x00000DrRdQAAV,0012800001SDU1SAAX,34.0,29.0,Life Event Expenses,10.0,2050.0,20.571,Fortnightly,Loan Paid,53.0,7940,4857,2.0,1
5160790.0,5154502.0,0062x00000DrFbDAAV,0010K00001ypALqQAM,31.0,29.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,56.0,8164,8830,2.0,1
5160672.0,5148309.0,0062x00000Dr8diAAB,0010K000023NUuTQAW,32.0,29.0,Home Maintenance & Repairs,7.0,1500.0,14.0,Fortnightly,Loan Paid,37.0,293,8764,2.0,1
